Timeline Report

Created,"Created: 18/02/2026 at 21:13:49"
Run On,"HH 2100042103940 - K21W001099"
Utility,"Electricity"
From,"06/02/2026"
To,"06/02/2026"
Timezone,"(UTC+00:00) Dublin, Edinburgh, Lisbon, London + DST"

Period,Active Power (kW),
Fri 06/02/2026 00:30,"0",
Fri 06/02/2026 01:00,"0",
Fri 06/02/2026 01:30,"0",
Fri 06/02/2026 02:00,"0",
Fri 06/02/2026 02:30,"0",
Fri 06/02/2026 03:00,"0",
Fri 06/02/2026 03:30,"0",
Fri 06/02/2026 04:00,"0",
Fri 06/02/2026 04:30,"0",
Fri 06/02/2026 05:00,"0",
Fri 06/02/2026 05:30,"0",
Fri 06/02/2026 06:00,"0",
Fri 06/02/2026 06:30,"0",
Fri 06/02/2026 07:00,"0",
Fri 06/02/2026 07:30,"0",
Fri 06/02/2026 08:00,"0",
Fri 06/02/2026 08:30,"9.36",
Fri 06/02/2026 09:00,"31.44",
Fri 06/02/2026 09:30,"60.48",
Fri 06/02/2026 10:00,"381.36",
Fri 06/02/2026 10:30,"446.64",
Fri 06/02/2026 11:00,"508.56",
Fri 06/02/2026 11:30,"683.04",
Fri 06/02/2026 12:00,"689.76",
Fri 06/02/2026 12:30,"529.68",
Fri 06/02/2026 13:00,"877.68",
Fri 06/02/2026 13:30,"1129.4",
Fri 06/02/2026 14:00,"926.44",
Fri 06/02/2026 14:30,"916.8",
Fri 06/02/2026 15:00,"1695.1",
Fri 06/02/2026 15:30,"1499",
Fri 06/02/2026 16:00,"1488.5",
Fri 06/02/2026 16:30,"709.48",
Fri 06/02/2026 17:00,"264.48",
Fri 06/02/2026 17:30,"48",
Fri 06/02/2026 18:00,"0",
Fri 06/02/2026 18:30,"0",
Fri 06/02/2026 19:00,"0",
Fri 06/02/2026 19:30,"0",
Fri 06/02/2026 20:00,"0",
Fri 06/02/2026 20:30,"0",
Fri 06/02/2026 21:00,"0",
Fri 06/02/2026 21:30,"0",
Fri 06/02/2026 22:00,"0",
Fri 06/02/2026 22:30,"0",
Fri 06/02/2026 23:00,"0",
Fri 06/02/2026 23:30,"0",
Sat 07/02/2026 00:00,"0",
