Timeline Report

Created,"Created: 18/02/2026 at 20:59:00"
Run On,"HH 2100042103940 - K21W001099"
Utility,"Electricity"
From,"25/01/2026"
To,"25/01/2026"
Timezone,"(UTC+00:00) Dublin, Edinburgh, Lisbon, London + DST"

Period,Active Power (kW),
Sun 25/01/2026 00:30,"0",
Sun 25/01/2026 01:00,"0",
Sun 25/01/2026 01:30,"0",
Sun 25/01/2026 02:00,"0",
Sun 25/01/2026 02:30,"0",
Sun 25/01/2026 03:00,"0",
Sun 25/01/2026 03:30,"0",
Sun 25/01/2026 04:00,"0",
Sun 25/01/2026 04:30,"0",
Sun 25/01/2026 05:00,"0",
Sun 25/01/2026 05:30,"0",
Sun 25/01/2026 06:00,"0",
Sun 25/01/2026 06:30,"0",
Sun 25/01/2026 07:00,"0",
Sun 25/01/2026 07:30,"0",
Sun 25/01/2026 08:00,"0",
Sun 25/01/2026 08:30,"16.8",
Sun 25/01/2026 09:00,"88.08",
Sun 25/01/2026 09:30,"241.68",
Sun 25/01/2026 10:00,"518.16",
Sun 25/01/2026 10:30,"433.68",
Sun 25/01/2026 11:00,"339.6",
Sun 25/01/2026 11:30,"874.08",
Sun 25/01/2026 12:00,"1455.1",
Sun 25/01/2026 12:30,"1137.6",
Sun 25/01/2026 13:00,"919.7",
Sun 25/01/2026 13:30,"1159.6",
Sun 25/01/2026 14:00,"2147.8",
Sun 25/01/2026 14:30,"1112.4",
Sun 25/01/2026 15:00,"523.96",
Sun 25/01/2026 15:30,"458.16",
Sun 25/01/2026 16:00,"281.04",
Sun 25/01/2026 16:30,"146.16",
Sun 25/01/2026 17:00,"24.72",
Sun 25/01/2026 17:30,"0",
Sun 25/01/2026 18:00,"0",
Sun 25/01/2026 18:30,"0",
Sun 25/01/2026 19:00,"0",
Sun 25/01/2026 19:30,"0",
Sun 25/01/2026 20:00,"0",
Sun 25/01/2026 20:30,"0",
Sun 25/01/2026 21:00,"0",
Sun 25/01/2026 21:30,"0",
Sun 25/01/2026 22:00,"0",
Sun 25/01/2026 22:30,"0",
Sun 25/01/2026 23:00,"0",
Sun 25/01/2026 23:30,"0",
Mon 26/01/2026 00:00,"0",
