Timeline Report

Created,"Created: 18/02/2026 at 21:00:16"
Run On,"HH 2100042103940 - K21W001099"
Utility,"Electricity"
From,"26/01/2026"
To,"26/01/2026"
Timezone,"(UTC+00:00) Dublin, Edinburgh, Lisbon, London + DST"

Period,Active Power (kW),
Mon 26/01/2026 00:30,"0",
Mon 26/01/2026 01:00,"0",
Mon 26/01/2026 01:30,"0",
Mon 26/01/2026 02:00,"0",
Mon 26/01/2026 02:30,"0",
Mon 26/01/2026 03:00,"0",
Mon 26/01/2026 03:30,"0",
Mon 26/01/2026 04:00,"0",
Mon 26/01/2026 04:30,"0",
Mon 26/01/2026 05:00,"0",
Mon 26/01/2026 05:30,"0",
Mon 26/01/2026 06:00,"0",
Mon 26/01/2026 06:30,"0",
Mon 26/01/2026 07:00,"0",
Mon 26/01/2026 07:30,"0",
Mon 26/01/2026 08:00,"0",
Mon 26/01/2026 08:30,"0",
Mon 26/01/2026 09:00,"23.04",
Mon 26/01/2026 09:30,"92.16",
Mon 26/01/2026 10:00,"209.76",
Mon 26/01/2026 10:30,"148.8",
Mon 26/01/2026 11:00,"249.36",
Mon 26/01/2026 11:30,"284.16",
Mon 26/01/2026 12:00,"411.12",
Mon 26/01/2026 12:30,"446.4",
Mon 26/01/2026 13:00,"395.04",
Mon 26/01/2026 13:30,"360.72",
Mon 26/01/2026 14:00,"418.8",
Mon 26/01/2026 14:30,"415.2",
Mon 26/01/2026 15:00,"208.08",
Mon 26/01/2026 15:30,"107.52",
Mon 26/01/2026 16:00,"68.64",
Mon 26/01/2026 16:30,"9.36",
Mon 26/01/2026 17:00,"0",
Mon 26/01/2026 17:30,"0",
Mon 26/01/2026 18:00,"0",
Mon 26/01/2026 18:30,"0",
Mon 26/01/2026 19:00,"0",
Mon 26/01/2026 19:30,"0",
Mon 26/01/2026 20:00,"0",
Mon 26/01/2026 20:30,"0",
Mon 26/01/2026 21:00,"0",
Mon 26/01/2026 21:30,"0",
Mon 26/01/2026 22:00,"0",
Mon 26/01/2026 22:30,"0",
Mon 26/01/2026 23:00,"0",
Mon 26/01/2026 23:30,"0",
Tue 27/01/2026 00:00,"0",
