Timeline Report

Created,"Created: 18/02/2026 at 18:43:12"
Run On,"Point Lane"
Utility,"Electricity"
From,"31/12/2025"
To,"31/12/2025"
Timezone,"(UTC+00:00) Dublin, Edinburgh, Lisbon, London + DST"

Period,Electricity Consumption,
Wed 31/12/2025 00:30,"4.32",
Wed 31/12/2025 01:00,"4.32",
Wed 31/12/2025 01:30,"4.92",
Wed 31/12/2025 02:00,"4.92",
Wed 31/12/2025 02:30,"4.32",
Wed 31/12/2025 03:00,"4.2",
Wed 31/12/2025 03:30,"4.92",
Wed 31/12/2025 04:00,"4.92",
Wed 31/12/2025 04:30,"4.32",
Wed 31/12/2025 05:00,"4.44",
Wed 31/12/2025 05:30,"5.04",
Wed 31/12/2025 06:00,"4.92",
Wed 31/12/2025 06:30,"4.56",
Wed 31/12/2025 07:00,"4.8",
Wed 31/12/2025 07:30,"5.28",
Wed 31/12/2025 08:00,"4.44",
Wed 31/12/2025 08:30,"9.12",
Wed 31/12/2025 09:00,"105.84",
Wed 31/12/2025 09:30,"359.04",
Wed 31/12/2025 10:00,"682.8",
Wed 31/12/2025 10:30,"923.4",
Wed 31/12/2025 11:00,"1081.9",
Wed 31/12/2025 11:30,"1340.3",
Wed 31/12/2025 12:00,"1564.8",
Wed 31/12/2025 12:30,"1719.45",
Wed 31/12/2025 13:00,"1722.6",
Wed 31/12/2025 13:30,"1416.97",
Wed 31/12/2025 14:00,"1294.2",
Wed 31/12/2025 14:30,"449.06",
Wed 31/12/2025 15:00,"226.8",
Wed 31/12/2025 15:30,"114.84",
Wed 31/12/2025 16:00,"45.12",
Wed 31/12/2025 16:30,"5.52",
Wed 31/12/2025 17:00,"5.88",
Wed 31/12/2025 17:30,"4.8",
Wed 31/12/2025 18:00,"4.44",
Wed 31/12/2025 18:30,"3.72",
Wed 31/12/2025 19:00,"4.44",
Wed 31/12/2025 19:30,"4.56",
Wed 31/12/2025 20:00,"4.08",
Wed 31/12/2025 20:30,"4.2",
Wed 31/12/2025 21:00,"4.56",
Wed 31/12/2025 21:30,"4.32",
Wed 31/12/2025 22:00,"3.84",
Wed 31/12/2025 22:30,"4.68",
Wed 31/12/2025 23:00,"4.56",
Wed 31/12/2025 23:30,"3.84",
Thu 01/01/2026 00:00,"4.56",
