Timeline Report

Created,"Created: 18/02/2026 at 18:44:36"
Run On,"Point Lane"
Utility,"Electricity"
From,"01/01/2026"
To,"01/01/2026"
Timezone,"(UTC+00:00) Dublin, Edinburgh, Lisbon, London + DST"

Period,Electricity Consumption,
Thu 01/01/2026 00:30,"4.68",
Thu 01/01/2026 01:00,"3.96",
Thu 01/01/2026 01:30,"4.08",
Thu 01/01/2026 02:00,"4.68",
Thu 01/01/2026 02:30,"4.2",
Thu 01/01/2026 03:00,"3.96",
Thu 01/01/2026 03:30,"4.8",
Thu 01/01/2026 04:00,"4.68",
Thu 01/01/2026 04:30,"4.2",
Thu 01/01/2026 05:00,"4.2",
Thu 01/01/2026 05:30,"4.8",
Thu 01/01/2026 06:00,"4.68",
Thu 01/01/2026 06:30,"3.96",
Thu 01/01/2026 07:00,"4.44",
Thu 01/01/2026 07:30,"4.68",
Thu 01/01/2026 08:00,"4.32",
Thu 01/01/2026 08:30,"3.6",
Thu 01/01/2026 09:00,"16.8",
Thu 01/01/2026 09:30,"146.04",
Thu 01/01/2026 10:00,"225.24",
Thu 01/01/2026 10:30,"262.2",
Thu 01/01/2026 11:00,"768.45",
Thu 01/01/2026 11:30,"984",
Thu 01/01/2026 12:00,"511.35",
Thu 01/01/2026 12:30,"1137.7",
Thu 01/01/2026 13:00,"1147.45",
Thu 01/01/2026 13:30,"1113.45",
Thu 01/01/2026 14:00,"1052.05",
Thu 01/01/2026 14:30,"569.75",
Thu 01/01/2026 15:00,"349.12",
Thu 01/01/2026 15:30,"238.44",
Thu 01/01/2026 16:00,"138.24",
Thu 01/01/2026 16:30,"29.04",
Thu 01/01/2026 17:00,"5.4",
Thu 01/01/2026 17:30,"4.92",
Thu 01/01/2026 18:00,"4.08",
Thu 01/01/2026 18:30,"3.96",
Thu 01/01/2026 19:00,"4.68",
Thu 01/01/2026 19:30,"4.56",
Thu 01/01/2026 20:00,"3.72",
Thu 01/01/2026 20:30,"4.44",
Thu 01/01/2026 21:00,"4.68",
Thu 01/01/2026 21:30,"4.08",
Thu 01/01/2026 22:00,"4.08",
Thu 01/01/2026 22:30,"4.68",
Thu 01/01/2026 23:00,"4.68",
Thu 01/01/2026 23:30,"4.32",
Fri 02/01/2026 00:00,"4.2",
