Timeline Report

Created,"Created: 18/02/2026 at 21:02:52"
Run On,"HH 2100042103940 - K21W001099"
Utility,"Electricity"
From,"28/01/2026"
To,"28/01/2026"
Timezone,"(UTC+00:00) Dublin, Edinburgh, Lisbon, London + DST"

Period,Active Power (kW),
Wed 28/01/2026 00:30,"0",
Wed 28/01/2026 01:00,"0",
Wed 28/01/2026 01:30,"0",
Wed 28/01/2026 02:00,"0",
Wed 28/01/2026 02:30,"0",
Wed 28/01/2026 03:00,"0",
Wed 28/01/2026 03:30,"0",
Wed 28/01/2026 04:00,"0",
Wed 28/01/2026 04:30,"0",
Wed 28/01/2026 05:00,"0",
Wed 28/01/2026 05:30,"0",
Wed 28/01/2026 06:00,"0",
Wed 28/01/2026 06:30,"0",
Wed 28/01/2026 07:00,"0",
Wed 28/01/2026 07:30,"0",
Wed 28/01/2026 08:00,"0.48",
Wed 28/01/2026 08:30,"196.56",
Wed 28/01/2026 09:00,"685.68",
Wed 28/01/2026 09:30,"706.32",
Wed 28/01/2026 10:00,"1670.4",
Wed 28/01/2026 10:30,"2568.9",
Wed 28/01/2026 11:00,"3273.6",
Wed 28/01/2026 11:30,"3751.2",
Wed 28/01/2026 12:00,"4120.8",
Wed 28/01/2026 12:30,"3936",
Wed 28/01/2026 13:00,"4074.5",
Wed 28/01/2026 13:30,"3100.6",
Wed 28/01/2026 14:00,"2948.1",
Wed 28/01/2026 14:30,"3384.5",
Wed 28/01/2026 15:00,"1843.9",
Wed 28/01/2026 15:30,"1888.3",
Wed 28/01/2026 16:00,"1507.5",
Wed 28/01/2026 16:30,"334.82",
Wed 28/01/2026 17:00,"41.52",
Wed 28/01/2026 17:30,"0.24",
Wed 28/01/2026 18:00,"0",
Wed 28/01/2026 18:30,"0",
Wed 28/01/2026 19:00,"0",
Wed 28/01/2026 19:30,"0",
Wed 28/01/2026 20:00,"0",
Wed 28/01/2026 20:30,"0",
Wed 28/01/2026 21:00,"0",
Wed 28/01/2026 21:30,"0",
Wed 28/01/2026 22:00,"0",
Wed 28/01/2026 22:30,"0",
Wed 28/01/2026 23:00,"0",
Wed 28/01/2026 23:30,"0",
Thu 29/01/2026 00:00,"0",
