Timeline Report

Created,"Created: 18/02/2026 at 20:51:12"
Run On,"HH 2100042103940 - K21W001099"
Utility,"Electricity"
From,"21/01/2026"
To,"21/01/2026"
Timezone,"(UTC+00:00) Dublin, Edinburgh, Lisbon, London + DST"

Period,Active Power (kW),
Wed 21/01/2026 00:30,"0",
Wed 21/01/2026 01:00,"0",
Wed 21/01/2026 01:30,"0",
Wed 21/01/2026 02:00,"0",
Wed 21/01/2026 02:30,"0",
Wed 21/01/2026 03:00,"0",
Wed 21/01/2026 03:30,"0",
Wed 21/01/2026 04:00,"0",
Wed 21/01/2026 04:30,"0",
Wed 21/01/2026 05:00,"0",
Wed 21/01/2026 05:30,"0",
Wed 21/01/2026 06:00,"0",
Wed 21/01/2026 06:30,"0",
Wed 21/01/2026 07:00,"0",
Wed 21/01/2026 07:30,"0",
Wed 21/01/2026 08:00,"0",
Wed 21/01/2026 08:30,"0",
Wed 21/01/2026 09:00,"34.8",
Wed 21/01/2026 09:30,"143.76",
Wed 21/01/2026 10:00,"192.72",
Wed 21/01/2026 10:30,"332.88",
Wed 21/01/2026 11:00,"450.48",
Wed 21/01/2026 11:30,"409.2",
Wed 21/01/2026 12:00,"1728.7",
Wed 21/01/2026 12:30,"1397",
Wed 21/01/2026 13:00,"1207.5",
Wed 21/01/2026 13:30,"449.76",
Wed 21/01/2026 14:00,"452.64",
Wed 21/01/2026 14:30,"528",
Wed 21/01/2026 15:00,"217.92",
Wed 21/01/2026 15:30,"246",
Wed 21/01/2026 16:00,"177.84",
Wed 21/01/2026 16:30,"127.44",
Wed 21/01/2026 17:00,"15.6",
Wed 21/01/2026 17:30,"0",
Wed 21/01/2026 18:00,"0",
Wed 21/01/2026 18:30,"0",
Wed 21/01/2026 19:00,"0",
Wed 21/01/2026 19:30,"0",
Wed 21/01/2026 20:00,"0",
Wed 21/01/2026 20:30,"0",
Wed 21/01/2026 21:00,"0",
Wed 21/01/2026 21:30,"0",
Wed 21/01/2026 22:00,"0",
Wed 21/01/2026 22:30,"0",
Wed 21/01/2026 23:00,"0",
Wed 21/01/2026 23:30,"0",
Thu 22/01/2026 00:00,"0",
