Timeline Report

Created,"Created: 18/02/2026 at 20:49:24"
Run On,"HH 2100042103940 - K21W001099"
Utility,"Electricity"
From,"12/01/2026"
To,"12/01/2026"
Timezone,"(UTC+00:00) Dublin, Edinburgh, Lisbon, London + DST"

Period,Active Power (kW),
Mon 12/01/2026 00:30,"0",
Mon 12/01/2026 01:00,"0",
Mon 12/01/2026 01:30,"0",
Mon 12/01/2026 02:00,"0",
Mon 12/01/2026 02:30,"0",
Mon 12/01/2026 03:00,"0",
Mon 12/01/2026 03:30,"0",
Mon 12/01/2026 04:00,"0",
Mon 12/01/2026 04:30,"0",
Mon 12/01/2026 05:00,"0",
Mon 12/01/2026 05:30,"0",
Mon 12/01/2026 06:00,"0",
Mon 12/01/2026 06:30,"0",
Mon 12/01/2026 07:00,"0",
Mon 12/01/2026 07:30,"0",
Mon 12/01/2026 08:00,"0",
Mon 12/01/2026 08:30,"0",
Mon 12/01/2026 09:00,"17.76",
Mon 12/01/2026 09:30,"267.36",
Mon 12/01/2026 10:00,"606.48",
Mon 12/01/2026 10:30,"1436.6",
Mon 12/01/2026 11:00,"1230.2",
Mon 12/01/2026 11:30,"1141.2",
Mon 12/01/2026 12:00,"716",
Mon 12/01/2026 12:30,"1510",
Mon 12/01/2026 13:00,"1515.4",
Mon 12/01/2026 13:30,"1877",
Mon 12/01/2026 14:00,"1432.1",
Mon 12/01/2026 14:30,"1836.5",
Mon 12/01/2026 15:00,"890.2",
Mon 12/01/2026 15:30,"292.32",
Mon 12/01/2026 16:00,"242.4",
Mon 12/01/2026 16:30,"158.88",
Mon 12/01/2026 17:00,"18.72",
Mon 12/01/2026 17:30,"0",
Mon 12/01/2026 18:00,"0",
Mon 12/01/2026 18:30,"0",
Mon 12/01/2026 19:00,"0",
Mon 12/01/2026 19:30,"0",
Mon 12/01/2026 20:00,"0",
Mon 12/01/2026 20:30,"0",
Mon 12/01/2026 21:00,"0",
Mon 12/01/2026 21:30,"0",
Mon 12/01/2026 22:00,"0",
Mon 12/01/2026 22:30,"0",
Mon 12/01/2026 23:00,"0",
Mon 12/01/2026 23:30,"0",
Tue 13/01/2026 00:00,"0",
