Timeline Report

Created,"Created: 18/02/2026 at 20:46:12"
Run On,"HH 2100042103940 - K21W001099"
Utility,"Electricity"
From,"27/12/2025"
To,"27/12/2025"
Timezone,"(UTC+00:00) Dublin, Edinburgh, Lisbon, London + DST"

Period,Active Power (kW),
Sat 27/12/2025 00:30,"0",
Sat 27/12/2025 01:00,"0",
Sat 27/12/2025 01:30,"0",
Sat 27/12/2025 02:00,"0",
Sat 27/12/2025 02:30,"0",
Sat 27/12/2025 03:00,"0",
Sat 27/12/2025 03:30,"0",
Sat 27/12/2025 04:00,"0",
Sat 27/12/2025 04:30,"0",
Sat 27/12/2025 05:00,"0",
Sat 27/12/2025 05:30,"0",
Sat 27/12/2025 06:00,"0",
Sat 27/12/2025 06:30,"0",
Sat 27/12/2025 07:00,"0",
Sat 27/12/2025 07:30,"0",
Sat 27/12/2025 08:00,"0",
Sat 27/12/2025 08:30,"11.04",
Sat 27/12/2025 09:00,"190.56",
Sat 27/12/2025 09:30,"671.76",
Sat 27/12/2025 10:00,"1260.9",
Sat 27/12/2025 10:30,"1861.9",
Sat 27/12/2025 11:00,"2345.1",
Sat 27/12/2025 11:30,"2706.9",
Sat 27/12/2025 12:00,"3044.9",
Sat 27/12/2025 12:30,"3251.3",
Sat 27/12/2025 13:00,"3296.4",
Sat 27/12/2025 13:30,"3467.8",
Sat 27/12/2025 14:00,"2928.9",
Sat 27/12/2025 14:30,"2533.9",
Sat 27/12/2025 15:00,"770.72",
Sat 27/12/2025 15:30,"322.56",
Sat 27/12/2025 16:00,"211.44",
Sat 27/12/2025 16:30,"13.68",
Sat 27/12/2025 17:00,"0",
Sat 27/12/2025 17:30,"0",
Sat 27/12/2025 18:00,"0",
Sat 27/12/2025 18:30,"0",
Sat 27/12/2025 19:00,"0",
Sat 27/12/2025 19:30,"0",
Sat 27/12/2025 20:00,"0",
Sat 27/12/2025 20:30,"0",
Sat 27/12/2025 21:00,"0",
Sat 27/12/2025 21:30,"0",
Sat 27/12/2025 22:00,"0",
Sat 27/12/2025 22:30,"0",
Sat 27/12/2025 23:00,"0",
Sat 27/12/2025 23:30,"0",
Sun 28/12/2025 00:00,"0",
