Timeline Report

Created,"Created: 18/02/2026 at 20:48:36"
Run On,"HH 2100042103940 - K21W001099"
Utility,"Electricity"
From,"08/01/2026"
To,"08/01/2026"
Timezone,"(UTC+00:00) Dublin, Edinburgh, Lisbon, London + DST"

Period,Active Power (kW),
Thu 08/01/2026 00:30,"0",
Thu 08/01/2026 01:00,"0",
Thu 08/01/2026 01:30,"0",
Thu 08/01/2026 02:00,"0",
Thu 08/01/2026 02:30,"0",
Thu 08/01/2026 03:00,"0",
Thu 08/01/2026 03:30,"0",
Thu 08/01/2026 04:00,"0",
Thu 08/01/2026 04:30,"0",
Thu 08/01/2026 05:00,"0",
Thu 08/01/2026 05:30,"0",
Thu 08/01/2026 06:00,"0",
Thu 08/01/2026 06:30,"0",
Thu 08/01/2026 07:00,"0",
Thu 08/01/2026 07:30,"0",
Thu 08/01/2026 08:00,"0",
Thu 08/01/2026 08:30,"0",
Thu 08/01/2026 09:00,"14.88",
Thu 08/01/2026 09:30,"62.4",
Thu 08/01/2026 10:00,"97.2",
Thu 08/01/2026 10:30,"101.52",
Thu 08/01/2026 11:00,"115.2",
Thu 08/01/2026 11:30,"168.24",
Thu 08/01/2026 12:00,"166.56",
Thu 08/01/2026 12:30,"140.88",
Thu 08/01/2026 13:00,"134.16",
Thu 08/01/2026 13:30,"111.84",
Thu 08/01/2026 14:00,"97.2",
Thu 08/01/2026 14:30,"63.6",
Thu 08/01/2026 15:00,"26.4",
Thu 08/01/2026 15:30,"66",
Thu 08/01/2026 16:00,"42.72",
Thu 08/01/2026 16:30,"34.32",
Thu 08/01/2026 17:00,"0",
Thu 08/01/2026 17:30,"0",
Thu 08/01/2026 18:00,"0",
Thu 08/01/2026 18:30,"0",
Thu 08/01/2026 19:00,"0",
Thu 08/01/2026 19:30,"0",
Thu 08/01/2026 20:00,"0",
Thu 08/01/2026 20:30,"0",
Thu 08/01/2026 21:00,"0",
Thu 08/01/2026 21:30,"0",
Thu 08/01/2026 22:00,"0",
Thu 08/01/2026 22:30,"0",
Thu 08/01/2026 23:00,"0",
Thu 08/01/2026 23:30,"0",
Fri 09/01/2026 00:00,"0",
