Timeline Report

Created,"Created: 18/02/2026 at 20:50:24"
Run On,"HH 2100042103940 - K21W001099"
Utility,"Electricity"
From,"17/01/2026"
To,"17/01/2026"
Timezone,"(UTC+00:00) Dublin, Edinburgh, Lisbon, London + DST"

Period,Active Power (kW),
Sat 17/01/2026 00:30,"0",
Sat 17/01/2026 01:00,"0",
Sat 17/01/2026 01:30,"0",
Sat 17/01/2026 02:00,"0",
Sat 17/01/2026 02:30,"0",
Sat 17/01/2026 03:00,"0",
Sat 17/01/2026 03:30,"0",
Sat 17/01/2026 04:00,"0",
Sat 17/01/2026 04:30,"0",
Sat 17/01/2026 05:00,"0",
Sat 17/01/2026 05:30,"0",
Sat 17/01/2026 06:00,"0",
Sat 17/01/2026 06:30,"0",
Sat 17/01/2026 07:00,"0",
Sat 17/01/2026 07:30,"0",
Sat 17/01/2026 08:00,"0",
Sat 17/01/2026 08:30,"35.52",
Sat 17/01/2026 09:00,"426.24",
Sat 17/01/2026 09:30,"754.08",
Sat 17/01/2026 10:00,"1757",
Sat 17/01/2026 10:30,"2120.2",
Sat 17/01/2026 11:00,"2623.2",
Sat 17/01/2026 11:30,"3137",
Sat 17/01/2026 12:00,"3264.2",
Sat 17/01/2026 12:30,"2952.8",
Sat 17/01/2026 13:00,"3619.9",
Sat 17/01/2026 13:30,"3330.7",
Sat 17/01/2026 14:00,"3352.6",
Sat 17/01/2026 14:30,"2900.4",
Sat 17/01/2026 15:00,"2370.9",
Sat 17/01/2026 15:30,"1680.3",
Sat 17/01/2026 16:00,"810.24",
Sat 17/01/2026 16:30,"84.96",
Sat 17/01/2026 17:00,"10.08",
Sat 17/01/2026 17:30,"0",
Sat 17/01/2026 18:00,"0",
Sat 17/01/2026 18:30,"0",
Sat 17/01/2026 19:00,"0",
Sat 17/01/2026 19:30,"0",
Sat 17/01/2026 20:00,"0",
Sat 17/01/2026 20:30,"0",
Sat 17/01/2026 21:00,"0",
Sat 17/01/2026 21:30,"0",
Sat 17/01/2026 22:00,"0",
Sat 17/01/2026 22:30,"0",
Sat 17/01/2026 23:00,"0",
Sat 17/01/2026 23:30,"0",
Sun 18/01/2026 00:00,"0",
