Timeline Report

Created,"Created: 18/02/2026 at 20:47:10"
Run On,"HH 2100042103940 - K21W001099"
Utility,"Electricity"
From,"01/01/2026"
To,"01/01/2026"
Timezone,"(UTC+00:00) Dublin, Edinburgh, Lisbon, London + DST"

Period,Active Power (kW),
Thu 01/01/2026 00:30,"0",
Thu 01/01/2026 01:00,"0",
Thu 01/01/2026 01:30,"0",
Thu 01/01/2026 02:00,"0",
Thu 01/01/2026 02:30,"0",
Thu 01/01/2026 03:00,"0",
Thu 01/01/2026 03:30,"0",
Thu 01/01/2026 04:00,"0",
Thu 01/01/2026 04:30,"0",
Thu 01/01/2026 05:00,"0",
Thu 01/01/2026 05:30,"0",
Thu 01/01/2026 06:00,"0",
Thu 01/01/2026 06:30,"0",
Thu 01/01/2026 07:00,"0",
Thu 01/01/2026 07:30,"0",
Thu 01/01/2026 08:00,"0",
Thu 01/01/2026 08:30,"0",
Thu 01/01/2026 09:00,"33.6",
Thu 01/01/2026 09:30,"292.08",
Thu 01/01/2026 10:00,"450.48",
Thu 01/01/2026 10:30,"524.4",
Thu 01/01/2026 11:00,"1536.9",
Thu 01/01/2026 11:30,"1968",
Thu 01/01/2026 12:00,"1022.7",
Thu 01/01/2026 12:30,"2275.4",
Thu 01/01/2026 13:00,"2294.9",
Thu 01/01/2026 13:30,"2226.9",
Thu 01/01/2026 14:00,"2104.1",
Thu 01/01/2026 14:30,"1139.5",
Thu 01/01/2026 15:00,"698.24",
Thu 01/01/2026 15:30,"476.88",
Thu 01/01/2026 16:00,"276.48",
Thu 01/01/2026 16:30,"58.08",
Thu 01/01/2026 17:00,"0",
Thu 01/01/2026 17:30,"0",
Thu 01/01/2026 18:00,"0",
Thu 01/01/2026 18:30,"0",
Thu 01/01/2026 19:00,"0",
Thu 01/01/2026 19:30,"0",
Thu 01/01/2026 20:00,"0",
Thu 01/01/2026 20:30,"0",
Thu 01/01/2026 21:00,"0",
Thu 01/01/2026 21:30,"0",
Thu 01/01/2026 22:00,"0",
Thu 01/01/2026 22:30,"0",
Thu 01/01/2026 23:00,"0",
Thu 01/01/2026 23:30,"0",
Fri 02/01/2026 00:00,"0",
