Timeline Report

Created,"Created: 18/02/2026 at 20:45:24"
Run On,"HH 2100042103940 - K21W001099"
Utility,"Electricity"
From,"23/12/2025"
To,"23/12/2025"
Timezone,"(UTC+00:00) Dublin, Edinburgh, Lisbon, London + DST"

Period,Active Power (kW),
Tue 23/12/2025 00:30,"0",
Tue 23/12/2025 01:00,"0",
Tue 23/12/2025 01:30,"0",
Tue 23/12/2025 02:00,"0",
Tue 23/12/2025 02:30,"0",
Tue 23/12/2025 03:00,"0",
Tue 23/12/2025 03:30,"0",
Tue 23/12/2025 04:00,"0",
Tue 23/12/2025 04:30,"0",
Tue 23/12/2025 05:00,"0",
Tue 23/12/2025 05:30,"0",
Tue 23/12/2025 06:00,"0",
Tue 23/12/2025 06:30,"0",
Tue 23/12/2025 07:00,"0",
Tue 23/12/2025 07:30,"0",
Tue 23/12/2025 08:00,"0",
Tue 23/12/2025 08:30,"0",
Tue 23/12/2025 09:00,"23.28",
Tue 23/12/2025 09:30,"202.32",
Tue 23/12/2025 10:00,"414.24",
Tue 23/12/2025 10:30,"1336.3",
Tue 23/12/2025 11:00,"1743.1",
Tue 23/12/2025 11:30,"1263.6",
Tue 23/12/2025 12:00,"1162.6",
Tue 23/12/2025 12:30,"1734",
Tue 23/12/2025 13:00,"1159.9",
Tue 23/12/2025 13:30,"930.26",
Tue 23/12/2025 14:00,"565.92",
Tue 23/12/2025 14:30,"485.52",
Tue 23/12/2025 15:00,"517.92",
Tue 23/12/2025 15:30,"356.4",
Tue 23/12/2025 16:00,"106.32",
Tue 23/12/2025 16:30,"6.24",
Tue 23/12/2025 17:00,"0",
Tue 23/12/2025 17:30,"0",
Tue 23/12/2025 18:00,"0",
Tue 23/12/2025 18:30,"0",
Tue 23/12/2025 19:00,"0",
Tue 23/12/2025 19:30,"0",
Tue 23/12/2025 20:00,"0",
Tue 23/12/2025 20:30,"0",
Tue 23/12/2025 21:00,"0",
Tue 23/12/2025 21:30,"0",
Tue 23/12/2025 22:00,"0",
Tue 23/12/2025 22:30,"0",
Tue 23/12/2025 23:00,"0",
Tue 23/12/2025 23:30,"0",
Wed 24/12/2025 00:00,"0",
