Timeline Report

Created,"Created: 18/02/2026 at 20:45:12"
Run On,"HH 2100042103940 - K21W001099"
Utility,"Electricity"
From,"22/12/2025"
To,"22/12/2025"
Timezone,"(UTC+00:00) Dublin, Edinburgh, Lisbon, London + DST"

Period,Active Power (kW),
Mon 22/12/2025 00:30,"0",
Mon 22/12/2025 01:00,"0",
Mon 22/12/2025 01:30,"0",
Mon 22/12/2025 02:00,"0",
Mon 22/12/2025 02:30,"0",
Mon 22/12/2025 03:00,"0",
Mon 22/12/2025 03:30,"0",
Mon 22/12/2025 04:00,"0",
Mon 22/12/2025 04:30,"0",
Mon 22/12/2025 05:00,"0",
Mon 22/12/2025 05:30,"0",
Mon 22/12/2025 06:00,"0",
Mon 22/12/2025 06:30,"0",
Mon 22/12/2025 07:00,"0",
Mon 22/12/2025 07:30,"0",
Mon 22/12/2025 08:00,"0",
Mon 22/12/2025 08:30,"0.48",
Mon 22/12/2025 09:00,"52.32",
Mon 22/12/2025 09:30,"222.24",
Mon 22/12/2025 10:00,"316.08",
Mon 22/12/2025 10:30,"1438.8",
Mon 22/12/2025 11:00,"549.6",
Mon 22/12/2025 11:30,"1345.9",
Mon 22/12/2025 12:00,"1308.5",
Mon 22/12/2025 12:30,"1538.1",
Mon 22/12/2025 13:00,"1246.6",
Mon 22/12/2025 13:30,"1140.9",
Mon 22/12/2025 14:00,"2363.6",
Mon 22/12/2025 14:30,"1875.6",
Mon 22/12/2025 15:00,"923.52",
Mon 22/12/2025 15:30,"590.64",
Mon 22/12/2025 16:00,"174",
Mon 22/12/2025 16:30,"6.24",
Mon 22/12/2025 17:00,"0",
Mon 22/12/2025 17:30,"0",
Mon 22/12/2025 18:00,"0",
Mon 22/12/2025 18:30,"0",
Mon 22/12/2025 19:00,"0",
Mon 22/12/2025 19:30,"0",
Mon 22/12/2025 20:00,"0",
Mon 22/12/2025 20:30,"0",
Mon 22/12/2025 21:00,"0",
Mon 22/12/2025 21:30,"0",
Mon 22/12/2025 22:00,"0",
Mon 22/12/2025 22:30,"0",
Mon 22/12/2025 23:00,"0",
Mon 22/12/2025 23:30,"0",
Tue 23/12/2025 00:00,"0",
