Timeline Report

Created,"Created: 18/02/2026 at 20:44:49"
Run On,"HH 2100042103940 - K21W001099"
Utility,"Electricity"
From,"20/12/2025"
To,"20/12/2025"
Timezone,"(UTC+00:00) Dublin, Edinburgh, Lisbon, London + DST"

Period,Active Power (kW),
Sat 20/12/2025 00:30,"0",
Sat 20/12/2025 01:00,"0",
Sat 20/12/2025 01:30,"0",
Sat 20/12/2025 02:00,"0",
Sat 20/12/2025 02:30,"0",
Sat 20/12/2025 03:00,"0",
Sat 20/12/2025 03:30,"0",
Sat 20/12/2025 04:00,"0",
Sat 20/12/2025 04:30,"0",
Sat 20/12/2025 05:00,"0",
Sat 20/12/2025 05:30,"0",
Sat 20/12/2025 06:00,"0",
Sat 20/12/2025 06:30,"0",
Sat 20/12/2025 07:00,"0",
Sat 20/12/2025 07:30,"0",
Sat 20/12/2025 08:00,"0",
Sat 20/12/2025 08:30,"5.52",
Sat 20/12/2025 09:00,"50.88",
Sat 20/12/2025 09:30,"162.24",
Sat 20/12/2025 10:00,"1051.4",
Sat 20/12/2025 10:30,"1430.6",
Sat 20/12/2025 11:00,"2131.5",
Sat 20/12/2025 11:30,"1957.2",
Sat 20/12/2025 12:00,"1653.1",
Sat 20/12/2025 12:30,"1325.8",
Sat 20/12/2025 13:00,"626.64",
Sat 20/12/2025 13:30,"601.2",
Sat 20/12/2025 14:00,"451.68",
Sat 20/12/2025 14:30,"351.6",
Sat 20/12/2025 15:00,"389.52",
Sat 20/12/2025 15:30,"268.32",
Sat 20/12/2025 16:00,"104.64",
Sat 20/12/2025 16:30,"1.44",
Sat 20/12/2025 17:00,"0",
Sat 20/12/2025 17:30,"0",
Sat 20/12/2025 18:00,"0",
Sat 20/12/2025 18:30,"0",
Sat 20/12/2025 19:00,"0",
Sat 20/12/2025 19:30,"0",
Sat 20/12/2025 20:00,"0",
Sat 20/12/2025 20:30,"0",
Sat 20/12/2025 21:00,"0",
Sat 20/12/2025 21:30,"0",
Sat 20/12/2025 22:00,"0",
Sat 20/12/2025 22:30,"0",
Sat 20/12/2025 23:00,"0",
Sat 20/12/2025 23:30,"0",
Sun 21/12/2025 00:00,"0",
