Timeline Report

Created,"Created: 18/02/2026 at 20:48:01"
Run On,"HH 2100042103940 - K21W001099"
Utility,"Electricity"
From,"05/01/2026"
To,"05/01/2026"
Timezone,"(UTC+00:00) Dublin, Edinburgh, Lisbon, London + DST"

Period,Active Power (kW),
Mon 05/01/2026 00:30,"0",
Mon 05/01/2026 01:00,"0",
Mon 05/01/2026 01:30,"0",
Mon 05/01/2026 02:00,"0",
Mon 05/01/2026 02:30,"0",
Mon 05/01/2026 03:00,"0",
Mon 05/01/2026 03:30,"0",
Mon 05/01/2026 04:00,"0",
Mon 05/01/2026 04:30,"0",
Mon 05/01/2026 05:00,"0",
Mon 05/01/2026 05:30,"0",
Mon 05/01/2026 06:00,"0",
Mon 05/01/2026 06:30,"0",
Mon 05/01/2026 07:00,"0",
Mon 05/01/2026 07:30,"0",
Mon 05/01/2026 08:00,"0",
Mon 05/01/2026 08:30,"0",
Mon 05/01/2026 09:00,"35.52",
Mon 05/01/2026 09:30,"290.4",
Mon 05/01/2026 10:00,"1127.5",
Mon 05/01/2026 10:30,"1102.1",
Mon 05/01/2026 11:00,"159.12",
Mon 05/01/2026 11:30,"147.84",
Mon 05/01/2026 12:00,"88.08",
Mon 05/01/2026 12:30,"207.6",
Mon 05/01/2026 13:00,"515.28",
Mon 05/01/2026 13:30,"1202.1",
Mon 05/01/2026 14:00,"2285.3",
Mon 05/01/2026 14:30,"2636.4",
Mon 05/01/2026 15:00,"2185",
Mon 05/01/2026 15:30,"229.2",
Mon 05/01/2026 16:00,"128.16",
Mon 05/01/2026 16:30,"75.36",
Mon 05/01/2026 17:00,"0",
Mon 05/01/2026 17:30,"0",
Mon 05/01/2026 18:00,"0",
Mon 05/01/2026 18:30,"0",
Mon 05/01/2026 19:00,"0",
Mon 05/01/2026 19:30,"0",
Mon 05/01/2026 20:00,"0",
Mon 05/01/2026 20:30,"0",
Mon 05/01/2026 21:00,"0",
Mon 05/01/2026 21:30,"0",
Mon 05/01/2026 22:00,"0",
Mon 05/01/2026 22:30,"0",
Mon 05/01/2026 23:00,"0",
Mon 05/01/2026 23:30,"0",
Tue 06/01/2026 00:00,"0",
