Timeline Report

Created,"Created: 18/02/2026 at 20:55:22"
Run On,"HH 2100042103940 - K21W001099"
Utility,"Electricity"
From,"12/02/2026"
To,"12/02/2026"
Timezone,"(UTC+00:00) Dublin, Edinburgh, Lisbon, London + DST"

Period,Active Power (kW),
Thu 12/02/2026 00:30,"0",
Thu 12/02/2026 01:00,"0",
Thu 12/02/2026 01:30,"0",
Thu 12/02/2026 02:00,"0",
Thu 12/02/2026 02:30,"0",
Thu 12/02/2026 03:00,"0",
Thu 12/02/2026 03:30,"0",
Thu 12/02/2026 04:00,"0",
Thu 12/02/2026 04:30,"0",
Thu 12/02/2026 05:00,"0",
Thu 12/02/2026 05:30,"0",
Thu 12/02/2026 06:00,"0",
Thu 12/02/2026 06:30,"0",
Thu 12/02/2026 07:00,"0",
Thu 12/02/2026 07:30,"0",
Thu 12/02/2026 08:00,"29.52",
Thu 12/02/2026 08:30,"128.88",
Thu 12/02/2026 09:00,"191.28",
Thu 12/02/2026 09:30,"759.12",
Thu 12/02/2026 10:00,"1390.8",
Thu 12/02/2026 10:30,"1782.4",
Thu 12/02/2026 11:00,"2347.7",
Thu 12/02/2026 11:30,"3656.2",
Thu 12/02/2026 12:00,"3911",
Thu 12/02/2026 12:30,"3559.2",
Thu 12/02/2026 13:00,"1795",
Thu 12/02/2026 13:30,"1341.3",
Thu 12/02/2026 14:00,"1373.3",
Thu 12/02/2026 14:30,"2316",
Thu 12/02/2026 15:00,"2695.5",
Thu 12/02/2026 15:30,"2067.3",
Thu 12/02/2026 16:00,"1920.5",
Thu 12/02/2026 16:30,"641.08",
Thu 12/02/2026 17:00,"553.68",
Thu 12/02/2026 17:30,"75.12",
Thu 12/02/2026 18:00,"0.72",
Thu 12/02/2026 18:30,"0",
Thu 12/02/2026 19:00,"0",
Thu 12/02/2026 19:30,"0",
Thu 12/02/2026 20:00,"0",
Thu 12/02/2026 20:30,"0",
Thu 12/02/2026 21:00,"0",
Thu 12/02/2026 21:30,"0",
Thu 12/02/2026 22:00,"0",
Thu 12/02/2026 22:30,"0",
Thu 12/02/2026 23:00,"0",
Thu 12/02/2026 23:30,"0",
Fri 13/02/2026 00:00,"0",
