Timeline Report

Created,"Created: 18/02/2026 at 20:47:49"
Run On,"HH 2100042103940 - K21W001099"
Utility,"Electricity"
From,"04/01/2026"
To,"04/01/2026"
Timezone,"(UTC+00:00) Dublin, Edinburgh, Lisbon, London + DST"

Period,Active Power (kW),
Sun 04/01/2026 00:30,"0",
Sun 04/01/2026 01:00,"0",
Sun 04/01/2026 01:30,"0",
Sun 04/01/2026 02:00,"0",
Sun 04/01/2026 02:30,"0",
Sun 04/01/2026 03:00,"0",
Sun 04/01/2026 03:30,"0",
Sun 04/01/2026 04:00,"0",
Sun 04/01/2026 04:30,"0",
Sun 04/01/2026 05:00,"0",
Sun 04/01/2026 05:30,"0",
Sun 04/01/2026 06:00,"0",
Sun 04/01/2026 06:30,"0",
Sun 04/01/2026 07:00,"0",
Sun 04/01/2026 07:30,"0",
Sun 04/01/2026 08:00,"0",
Sun 04/01/2026 08:30,"6.96",
Sun 04/01/2026 09:00,"191.28",
Sun 04/01/2026 09:30,"596.16",
Sun 04/01/2026 10:00,"1012",
Sun 04/01/2026 10:30,"1983.6",
Sun 04/01/2026 11:00,"2644.1",
Sun 04/01/2026 11:30,"2877.9",
Sun 04/01/2026 12:00,"3208.3",
Sun 04/01/2026 12:30,"2126.4",
Sun 04/01/2026 13:00,"2276.4",
Sun 04/01/2026 13:30,"1251.3",
Sun 04/01/2026 14:00,"963.44",
Sun 04/01/2026 14:30,"833.52",
Sun 04/01/2026 15:00,"628.56",
Sun 04/01/2026 15:30,"398.16",
Sun 04/01/2026 16:00,"192.24",
Sun 04/01/2026 16:30,"33.36",
Sun 04/01/2026 17:00,"0",
Sun 04/01/2026 17:30,"0",
Sun 04/01/2026 18:00,"0",
Sun 04/01/2026 18:30,"0",
Sun 04/01/2026 19:00,"0",
Sun 04/01/2026 19:30,"0",
Sun 04/01/2026 20:00,"0",
Sun 04/01/2026 20:30,"0",
Sun 04/01/2026 21:00,"0",
Sun 04/01/2026 21:30,"0",
Sun 04/01/2026 22:00,"0",
Sun 04/01/2026 22:30,"0",
Sun 04/01/2026 23:00,"0",
Sun 04/01/2026 23:30,"0",
Mon 05/01/2026 00:00,"0",
