Timeline Report

Created,"Created: 18/02/2026 at 20:50:12"
Run On,"HH 2100042103940 - K21W001099"
Utility,"Electricity"
From,"16/01/2026"
To,"16/01/2026"
Timezone,"(UTC+00:00) Dublin, Edinburgh, Lisbon, London + DST"

Period,Active Power (kW),
Fri 16/01/2026 00:30,"0",
Fri 16/01/2026 01:00,"0",
Fri 16/01/2026 01:30,"0",
Fri 16/01/2026 02:00,"0",
Fri 16/01/2026 02:30,"0",
Fri 16/01/2026 03:00,"0",
Fri 16/01/2026 03:30,"0",
Fri 16/01/2026 04:00,"0",
Fri 16/01/2026 04:30,"0",
Fri 16/01/2026 05:00,"0",
Fri 16/01/2026 05:30,"0",
Fri 16/01/2026 06:00,"0",
Fri 16/01/2026 06:30,"0",
Fri 16/01/2026 07:00,"0",
Fri 16/01/2026 07:30,"0",
Fri 16/01/2026 08:00,"0",
Fri 16/01/2026 08:30,"70.08",
Fri 16/01/2026 09:00,"45.6",
Fri 16/01/2026 09:30,"291.12",
Fri 16/01/2026 10:00,"457.68",
Fri 16/01/2026 10:30,"1101.8",
Fri 16/01/2026 11:00,"2077.2",
Fri 16/01/2026 11:30,"350.92",
Fri 16/01/2026 12:00,"311.04",
Fri 16/01/2026 12:30,"906.96",
Fri 16/01/2026 13:00,"952.08",
Fri 16/01/2026 13:30,"1689.6",
Fri 16/01/2026 14:00,"830.4",
Fri 16/01/2026 14:30,"435.84",
Fri 16/01/2026 15:00,"320.64",
Fri 16/01/2026 15:30,"439.68",
Fri 16/01/2026 16:00,"357.12",
Fri 16/01/2026 16:30,"166.8",
Fri 16/01/2026 17:00,"2.88",
Fri 16/01/2026 17:30,"0",
Fri 16/01/2026 18:00,"0",
Fri 16/01/2026 18:30,"0",
Fri 16/01/2026 19:00,"0",
Fri 16/01/2026 19:30,"0",
Fri 16/01/2026 20:00,"0",
Fri 16/01/2026 20:30,"0",
Fri 16/01/2026 21:00,"0",
Fri 16/01/2026 21:30,"0",
Fri 16/01/2026 22:00,"0",
Fri 16/01/2026 22:30,"0",
Fri 16/01/2026 23:00,"0",
Fri 16/01/2026 23:30,"0",
Sat 17/01/2026 00:00,"0",
