Timeline Report

Created,"Created: 18/02/2026 at 20:51:00"
Run On,"HH 2100042103940 - K21W001099"
Utility,"Electricity"
From,"20/01/2026"
To,"20/01/2026"
Timezone,"(UTC+00:00) Dublin, Edinburgh, Lisbon, London + DST"

Period,Active Power (kW),
Tue 20/01/2026 00:30,"0",
Tue 20/01/2026 01:00,"0",
Tue 20/01/2026 01:30,"0",
Tue 20/01/2026 02:00,"0",
Tue 20/01/2026 02:30,"0",
Tue 20/01/2026 03:00,"0",
Tue 20/01/2026 03:30,"0",
Tue 20/01/2026 04:00,"0",
Tue 20/01/2026 04:30,"0",
Tue 20/01/2026 05:00,"0",
Tue 20/01/2026 05:30,"0",
Tue 20/01/2026 06:00,"0",
Tue 20/01/2026 06:30,"0",
Tue 20/01/2026 07:00,"0",
Tue 20/01/2026 07:30,"0",
Tue 20/01/2026 08:00,"0",
Tue 20/01/2026 08:30,"0",
Tue 20/01/2026 09:00,"0.24",
Tue 20/01/2026 09:30,"31.68",
Tue 20/01/2026 10:00,"88.08",
Tue 20/01/2026 10:30,"103.44",
Tue 20/01/2026 11:00,"109.92",
Tue 20/01/2026 11:30,"268.08",
Tue 20/01/2026 12:00,"149.04",
Tue 20/01/2026 12:30,"236.16",
Tue 20/01/2026 13:00,"207.84",
Tue 20/01/2026 13:30,"332.16",
Tue 20/01/2026 14:00,"219.84",
Tue 20/01/2026 14:30,"136.32",
Tue 20/01/2026 15:00,"153.6",
Tue 20/01/2026 15:30,"219.12",
Tue 20/01/2026 16:00,"148.08",
Tue 20/01/2026 16:30,"72.48",
Tue 20/01/2026 17:00,"7.92",
Tue 20/01/2026 17:30,"0",
Tue 20/01/2026 18:00,"0",
Tue 20/01/2026 18:30,"0",
Tue 20/01/2026 19:00,"0",
Tue 20/01/2026 19:30,"0",
Tue 20/01/2026 20:00,"0",
Tue 20/01/2026 20:30,"0",
Tue 20/01/2026 21:00,"0",
Tue 20/01/2026 21:30,"0",
Tue 20/01/2026 22:00,"0",
Tue 20/01/2026 22:30,"0",
Tue 20/01/2026 23:00,"0",
Tue 20/01/2026 23:30,"0",
Wed 21/01/2026 00:00,"0",
