Timeline Report

Created,"Created: 18/02/2026 at 20:43:13"
Run On,"HH 2100042103940 - K21W001099"
Utility,"Electricity"
From,"12/12/2025"
To,"12/12/2025"
Timezone,"(UTC+00:00) Dublin, Edinburgh, Lisbon, London + DST"

Period,Active Power (kW),
Fri 12/12/2025 00:30,"0",
Fri 12/12/2025 01:00,"0",
Fri 12/12/2025 01:30,"0",
Fri 12/12/2025 02:00,"0",
Fri 12/12/2025 02:30,"0",
Fri 12/12/2025 03:00,"0",
Fri 12/12/2025 03:30,"0",
Fri 12/12/2025 04:00,"0",
Fri 12/12/2025 04:30,"0",
Fri 12/12/2025 05:00,"0",
Fri 12/12/2025 05:30,"0",
Fri 12/12/2025 06:00,"0",
Fri 12/12/2025 06:30,"0",
Fri 12/12/2025 07:00,"0",
Fri 12/12/2025 07:30,"0",
Fri 12/12/2025 08:00,"0",
Fri 12/12/2025 08:30,"5.28",
Fri 12/12/2025 09:00,"108.24",
Fri 12/12/2025 09:30,"235.2",
Fri 12/12/2025 10:00,"510.48",
Fri 12/12/2025 10:30,"748.56",
Fri 12/12/2025 11:00,"807.6",
Fri 12/12/2025 11:30,"833.04",
Fri 12/12/2025 12:00,"975.84",
Fri 12/12/2025 12:30,"859.92",
Fri 12/12/2025 13:00,"1056",
Fri 12/12/2025 13:30,"1526.1",
Fri 12/12/2025 14:00,"1691.5",
Fri 12/12/2025 14:30,"2348.2",
Fri 12/12/2025 15:00,"1167.1",
Fri 12/12/2025 15:30,"243.18",
Fri 12/12/2025 16:00,"95.52",
Fri 12/12/2025 16:30,"11.52",
Fri 12/12/2025 17:00,"0",
Fri 12/12/2025 17:30,"0",
Fri 12/12/2025 18:00,"0",
Fri 12/12/2025 18:30,"0",
Fri 12/12/2025 19:00,"0",
Fri 12/12/2025 19:30,"0",
Fri 12/12/2025 20:00,"0",
Fri 12/12/2025 20:30,"0",
Fri 12/12/2025 21:00,"0",
Fri 12/12/2025 21:30,"0",
Fri 12/12/2025 22:00,"0",
Fri 12/12/2025 22:30,"0",
Fri 12/12/2025 23:00,"0",
Fri 12/12/2025 23:30,"0",
Sat 13/12/2025 00:00,"0",
