Timeline Report

Created,"Created: 18/02/2026 at 20:48:25"
Run On,"HH 2100042103940 - K21W001099"
Utility,"Electricity"
From,"07/01/2026"
To,"07/01/2026"
Timezone,"(UTC+00:00) Dublin, Edinburgh, Lisbon, London + DST"

Period,Active Power (kW),
Wed 07/01/2026 00:30,"0",
Wed 07/01/2026 01:00,"0",
Wed 07/01/2026 01:30,"0",
Wed 07/01/2026 02:00,"0",
Wed 07/01/2026 02:30,"0",
Wed 07/01/2026 03:00,"0",
Wed 07/01/2026 03:30,"0",
Wed 07/01/2026 04:00,"0",
Wed 07/01/2026 04:30,"0",
Wed 07/01/2026 05:00,"0",
Wed 07/01/2026 05:30,"0",
Wed 07/01/2026 06:00,"0",
Wed 07/01/2026 06:30,"0",
Wed 07/01/2026 07:00,"0",
Wed 07/01/2026 07:30,"0",
Wed 07/01/2026 08:00,"0",
Wed 07/01/2026 08:30,"24",
Wed 07/01/2026 09:00,"211.44",
Wed 07/01/2026 09:30,"237.84",
Wed 07/01/2026 10:00,"363.12",
Wed 07/01/2026 10:30,"1529.2",
Wed 07/01/2026 11:00,"1947.9",
Wed 07/01/2026 11:30,"1637.5",
Wed 07/01/2026 12:00,"2753.5",
Wed 07/01/2026 12:30,"1746.3",
Wed 07/01/2026 13:00,"1626.7",
Wed 07/01/2026 13:30,"1148.1",
Wed 07/01/2026 14:00,"1317.9",
Wed 07/01/2026 14:30,"920.18",
Wed 07/01/2026 15:00,"523.2",
Wed 07/01/2026 15:30,"340.08",
Wed 07/01/2026 16:00,"138.24",
Wed 07/01/2026 16:30,"25.44",
Wed 07/01/2026 17:00,"0",
Wed 07/01/2026 17:30,"0",
Wed 07/01/2026 18:00,"0",
Wed 07/01/2026 18:30,"0",
Wed 07/01/2026 19:00,"0",
Wed 07/01/2026 19:30,"0",
Wed 07/01/2026 20:00,"0",
Wed 07/01/2026 20:30,"0",
Wed 07/01/2026 21:00,"0",
Wed 07/01/2026 21:30,"0",
Wed 07/01/2026 22:00,"0",
Wed 07/01/2026 22:30,"0",
Wed 07/01/2026 23:00,"0",
Wed 07/01/2026 23:30,"0",
Thu 08/01/2026 00:00,"0",
