SettlementDate,SettlementPeriod,StartTime,CreatedDateTime,SystemSellPrice,SystemBuyPrice,BsadDefaulted,PriceDerivationCode,ReserveScarcityPrice,NetImbalanceVolume,SellPriceAdjustment,BuyPriceAdjustment,ReplacementPrice,ReplacementPriceReferenceVolume,TotalAcceptedOfferVolume,TotalAcceptedBidVolume,TotalAdjustmentSellVolume,TotalAdjustmentBuyVolume,TotalSystemTaggedAcceptedOfferVolume,TotalSystemTaggedAcceptedBidVolume,TotalSystemTaggedAdjustmentSellVolume,TotalSystemTaggedAdjustmentBuyVolume
2026-02-09,1,2026-02-09T00:00:00Z,2026-02-10T00:44:35Z,96.909999999999996589,96.909999999999996589,False,P,0.000000000000000000,302.446105357744102093,0.00,0.00,,,1119.325105357744178036,-954.149999999999977263,0.000000000000000000,137.270999999999986585,1118.325105357744178036,-954.149999999999977263,,137.270999999999986585
2026-02-09,2,2026-02-09T00:30:00Z,2026-02-10T01:14:37Z,96.909999999999996589,96.909999999999996589,False,P,0.000000000000000000,365.003222222222234450,0.00,0.00,,,1198.418808243727653462,-949.008333333333325754,0.000000000000000000,115.706000000000003070,1197.418808243727653462,-949.008333333333325754,,115.706000000000003070
2026-02-09,3,2026-02-09T01:00:00Z,2026-02-10T01:44:32Z,96.900000000000005684,96.900000000000005684,False,P,0.000000000000000000,107.529055922939065226,0.00,0.00,,,880.106313987455223469,-966.985752688172055969,0.000000000000000000,194.455000000000012506,879.106313987455223469,-966.985752688172055969,,194.455000000000012506
2026-02-09,4,2026-02-09T01:30:00Z,2026-02-10T02:14:50Z,96.900000000000005684,96.900000000000005684,False,P,0.000000000000000000,62.641826152407666939,0.00,0.00,,,773.457414862085101959,-859.418012965949856152,0.000000000000000000,147.932999999999992724,772.457414862085101959,-859.418012965949856152,,147.932999999999992724
2026-02-09,5,2026-02-09T02:00:00Z,2026-02-10T02:44:34Z,96.900000000000005684,96.900000000000005684,False,P,0.000000000000000000,93.389322620772944106,0.00,0.00,,,742.747151473819485545,-827.876534728260821794,0.000000000000000000,178.177999999999997272,741.747151473819485545,-827.876534728260821794,,178.177999999999997272
2026-02-09,6,2026-02-09T02:30:00Z,2026-02-10T03:14:35Z,96.900000000000005684,96.900000000000005684,False,P,0.000000000000000000,28.848183488223245519,0.00,0.00,,,789.715412686251966079,-776.503173991935454978,0.000000000000000000,15.410999999999999588,788.715412686251966079,-776.503173991935454978,,15.410999999999999588
2026-02-09,7,2026-02-09T03:00:00Z,2026-02-10T03:44:42Z,96.900000000000005684,96.900000000000005684,False,P,0.000000000000000000,182.713233666794678811,0.00,0.00,,,708.174654253712219543,-567.263248214510895195,0.000000000000000000,41.366999999999997328,707.174654253712219543,-567.263248214510895195,,41.366999999999997328
2026-02-09,8,2026-02-09T03:30:00Z,2026-02-10T04:14:32Z,85.239999999999994884,85.239999999999994884,False,N,0.000000000000000000,-237.800698991935490767,0.00,0.00,85.239999999999994884,0.000000000000000000,494.531923562574661446,-766.955396491935516678,0.000000000000000000,34.133000000000002672,494.531923562574661446,-765.955396491935516678,,34.133000000000002672
2026-02-09,9,2026-02-09T04:00:00Z,2026-02-10T04:44:29Z,63.458259537012452256,63.458259537012452256,False,N,0.000000000000000000,-548.595967741935510276,0.00,0.00,63.540750000000002728,1.000000000000000000,435.050134408602161784,-984.250967741935482991,0.000000000000000000,0.000000000000000000,435.050134408602161784,-983.250967741935482991,,
2026-02-09,10,2026-02-09T04:30:00Z,2026-02-10T05:14:32Z,64.075260141622351284,64.075260141622351284,False,N,0.000000000000000000,-642.648148148148152359,0.00,0.00,64.933499999999995111,1.000000000000000000,367.500000000000000000,-1010.281481481481478113,0.000000000000000000,0.000000000000000000,367.500000000000000000,-1009.281481481481478113,,
2026-02-09,11,2026-02-09T05:00:00Z,2026-02-10T05:44:32Z,64.480942901740775142,64.480942901740775142,False,N,0.000000000000000000,-723.299999999999954525,0.00,0.00,64.744583333333338260,1.000000000000000000,327.941666666666662877,-1051.662962962962865276,0.000000000000000000,0.000000000000000000,327.941666666666662877,-1050.662962962962865276,,
