SettlementDate,SettlementPeriod,StartTime,CreatedDateTime,SystemSellPrice,SystemBuyPrice,BsadDefaulted,PriceDerivationCode,ReserveScarcityPrice,NetImbalanceVolume,SellPriceAdjustment,BuyPriceAdjustment,ReplacementPrice,ReplacementPriceReferenceVolume,TotalAcceptedOfferVolume,TotalAcceptedBidVolume,TotalAdjustmentSellVolume,TotalAdjustmentBuyVolume,TotalSystemTaggedAcceptedOfferVolume,TotalSystemTaggedAcceptedBidVolume,TotalSystemTaggedAdjustmentSellVolume,TotalSystemTaggedAdjustmentBuyVolume
2025-12-07,1,2025-12-07T00:00:00Z,2025-12-08T00:44:27Z,50.000000000000000000,50.000000000000000000,False,N,0.000000000000000000,-297.968054999999992560,0.00,0.00,,,97.500000000000000000,-395.901388333333329683,0.000000000000000000,0.000000000000000000,97.500000000000000000,-394.901388333333329683,,
2025-12-07,2,2025-12-07T00:30:00Z,2025-12-08T01:14:42Z,50.000000000000000000,50.000000000000000000,False,N,0.000000000000000000,-281.177694946581198110,0.00,0.00,,,97.500000000000000000,-378.761028279914512495,0.000000000000000000,0.000000000000000000,97.500000000000000000,-377.761028279914512495,,
2025-12-07,3,2025-12-07T01:00:00Z,2025-12-08T01:44:33Z,50.000000000000000000,50.000000000000000000,False,N,0.000000000000000000,-362.008330416666694873,0.00,0.00,,,97.500000000000000000,-459.508330416666694873,0.000000000000000000,0.000000000000000000,97.500000000000000000,-458.508330416666694873,,
2025-12-07,4,2025-12-07T01:30:00Z,2025-12-08T08:24:54Z,50.000000000000000000,50.000000000000000000,False,N,0.000000000000000000,-366.500000000000000000,0.00,0.00,,,97.500000000000000000,-464.163333333333355313,0.000000000000000000,0.000000000000000000,97.500000000000000000,-463.163333333333355313,,
2025-12-07,5,2025-12-07T02:00:00Z,2025-12-08T02:44:27Z,50.000000000000000000,50.000000000000000000,False,N,0.000000000000000000,-277.608333333333348492,0.00,0.00,,,97.500000000000000000,-375.133333333333325754,0.000000000000000000,0.000000000000000000,97.500000000000000000,-374.133333333333325754,,
2025-12-07,6,2025-12-07T02:30:00Z,2025-12-08T03:14:25Z,50.000000000000000000,50.000000000000000000,False,N,0.000000000000000000,-120.299999999999997158,0.00,0.00,,,97.500000000000000000,-218.074999999999988631,0.000000000000000000,0.000000000000000000,97.500000000000000000,-217.074999999999988631,,
2025-12-07,7,2025-12-07T03:00:00Z,2025-12-08T03:44:32Z,50.000000000000000000,50.000000000000000000,False,N,0.000000000000000000,-84.401904761904759766,0.00,0.00,,,98.291666666666671404,-182.818571428571431170,0.000000000000000000,0.000000000000000000,98.291666666666671404,-181.818571428571431170,,
2025-12-07,8,2025-12-07T03:30:00Z,2025-12-08T04:14:50Z,45.740000000000001990,45.740000000000001990,False,N,0.000000000000000000,-310.062500416666694036,0.00,0.00,,,135.416666666666657193,-445.604167083333322807,0.000000000000000000,0.000000000000000000,135.416666666666657193,-444.604167083333322807,,
2025-12-07,9,2025-12-07T04:00:00Z,2025-12-08T04:44:27Z,50.000000000000000000,50.000000000000000000,False,N,0.000000000000000000,-256.079166666666651508,0.00,0.00,,,183.816666666666662877,-440.062500000000000000,0.000000000000000000,0.000000000000000000,183.816666666666662877,-439.062500000000000000,,
2025-12-07,10,2025-12-07T04:30:00Z,2025-12-08T05:14:27Z,50.000000000000000000,50.000000000000000000,False,N,0.000000000000000000,-228.591666666666668561,0.00,0.00,,,190.000000000000000000,-418.774999999999977263,0.000000000000000000,0.000000000000000000,190.000000000000000000,-417.774999999999977263,,
2025-12-07,11,2025-12-07T05:00:00Z,2025-12-08T05:44:28Z,50.000000000000000000,50.000000000000000000,False,N,0.000000000000000000,-356.566666666666662877,0.00,0.00,,,146.266666666666679930,-502.916666666666685614,0.000000000000000000,0.000000000000000000,146.266666666666679930,-501.916666666666685614,,
2025-12-07,12,2025-12-07T05:30:00Z,2025-12-08T06:14:25Z,50.000000000000000000,50.000000000000000000,False,N,0.000000000000000000,-233.304205930555554005,0.00,0.00,,,117.000038194444442752,-350.370872597222216882,0.000000000000000000,0.000000000000000000,117.000038194444442752,-349.370872597222216882,,
2025-12-07,13,2025-12-07T06:00:00Z,2025-12-08T06:44:31Z,57.140000000000000568,57.140000000000000568,False,N,0.000000000000000000,-285.334722222222239907,0.00,0.00,,,97.500000000000000000,-382.984722222222217169,0.000000000000000000,0.000000000000000000,97.500000000000000000,-381.984722222222217169,,
2025-12-07,14,2025-12-07T06:30:00Z,2025-12-08T07:14:31Z,50.119999999999997442,50.119999999999997442,False,N,0.000000000000000000,-343.753852361111114533,0.00,0.00,,,97.582741249999997990,-441.353852361111137270,0.000000000000000000,0.000000000000000000,97.582741249999997990,-440.353852361111137270,,
2025-12-07,15,2025-12-07T07:00:00Z,2025-12-08T07:44:27Z,59.049999999999997158,59.049999999999997158,False,N,0.000000000000000000,-215.350557983682989516,0.00,0.00,,,99.102013888888890847,-314.626252428127429539,0.000000000000000000,0.000000000000000000,99.102013888888890847,-313.626252428127429539,,
2025-12-07,16,2025-12-07T07:30:00Z,2025-12-08T08:14:29Z,59.049999999999997158,59.049999999999997158,False,N,0.000000000000000000,-176.302513095238083451,0.00,0.00,,,132.608336111111100308,-318.710515873015879151,0.000000000000000000,9.833000000000000185,132.608336111111100308,-317.710515873015879151,,9.833000000000000185
2025-12-07,17,2025-12-07T08:00:00Z,2025-12-08T08:44:50Z,115.500000000000000000,115.500000000000000000,False,P,0.000000000000000000,34.463134623015875491,0.00,0.00,,,190.498393749999991087,-155.982320376984120003,0.000000000000000000,0.000000000000000000,189.498393749999991087,-155.982320376984120003,,
2025-12-07,18,2025-12-07T08:30:00Z,2025-12-08T09:14:38Z,115.500000000000000000,115.500000000000000000,False,P,0.000000000000000000,136.606117716369055870,0.00,0.00,,,311.473417903207689506,-174.697851104497345887,0.000000000000000000,0.000000000000000000,310.473417903207689506,-174.697851104497345887,,
