SettlementDate,SettlementPeriod,StartTime,CreatedDateTime,SystemSellPrice,SystemBuyPrice,BsadDefaulted,PriceDerivationCode,ReserveScarcityPrice,NetImbalanceVolume,SellPriceAdjustment,BuyPriceAdjustment,ReplacementPrice,ReplacementPriceReferenceVolume,TotalAcceptedOfferVolume,TotalAcceptedBidVolume,TotalAdjustmentSellVolume,TotalAdjustmentBuyVolume,TotalSystemTaggedAcceptedOfferVolume,TotalSystemTaggedAcceptedBidVolume,TotalSystemTaggedAdjustmentSellVolume,TotalSystemTaggedAdjustmentBuyVolume
2025-12-31,1,2025-12-31T00:00:00Z,2026-01-01T00:44:30Z,89.969999999999998863,89.969999999999998863,False,P,0.000000000000000000,11.632740105820106535,0.00,0.00,,,297.455393611111105656,-525.582906838624353441,0.000000000000000000,240.000000000000000000,296.455393611111105656,-525.582906838624353441,,240.000000000000000000
2025-12-31,2,2025-12-31T00:30:00Z,2026-01-01T01:14:35Z,89.959999999999993747,89.959999999999993747,False,P,0.000000000000000000,239.761325064102550186,0.00,0.00,89.959999999999993747,1.000000000000000000,223.195119166666671617,-223.601849984558157303,0.000000000000000000,240.000000000000000000,222.691580816187411074,-223.601849984558157303,,239.503538350479260544
2025-12-31,3,2025-12-31T01:00:00Z,2026-01-01T01:44:56Z,80.430000000000006821,80.430000000000006821,False,P,0.000000000000000000,97.839116417309554663,0.00,0.00,80.430000000000006821,0.000000000000000000,208.749425049788186470,-350.565242332690445437,0.000000000000000000,240.000000000000000000,207.749425049788186470,-350.565242332690445437,,240.000000000000000000
2025-12-31,4,2025-12-31T01:30:00Z,2026-01-01T02:16:11Z,67.750000000000000000,67.750000000000000000,False,N,0.000000000000000000,-212.193124412393160583,0.00,0.00,,,330.477060417702602990,-782.620009621786721254,0.000000000000000000,240.000000000000000000,330.477060417702602990,-781.620009621786721254,,240.000000000000000000
2025-12-31,5,2025-12-31T02:00:00Z,2026-01-01T02:44:37Z,67.750000000000000000,67.750000000000000000,False,N,0.000000000000000000,-270.469551282051270391,0.00,0.00,,,267.175000000000011369,-777.402884615384664357,0.000000000000000000,240.000000000000000000,267.175000000000011369,-776.402884615384664357,,240.000000000000000000
2025-12-31,6,2025-12-31T02:30:00Z,2026-01-01T03:14:36Z,67.750000000000000000,67.750000000000000000,False,N,0.000000000000000000,-272.414864322641392391,0.00,0.00,,,243.849999862147058138,-756.458804739308106946,0.000000000000000000,240.000000000000000000,243.849999862147058138,-755.458804739308106946,,240.000000000000000000
2025-12-31,7,2025-12-31T03:00:00Z,2026-01-01T03:44:41Z,66.000000000000000000,66.000000000000000000,False,N,0.000000000000000000,-25.026723461538463056,0.00,0.00,,,264.698699166666642668,-530.351903183760668981,0.000000000000000000,240.000000000000000000,264.698699166666642668,-529.351903183760668981,,240.000000000000000000
2025-12-31,8,2025-12-31T03:30:00Z,2026-01-01T04:14:24Z,52.600000000000001421,52.600000000000001421,False,N,0.000000000000000000,-521.848841207264968034,0.00,0.00,52.600000000000001421,1.000000000000000000,230.856064027777790670,-992.855546207264978875,0.000000000000000000,240.000000000000000000,230.856064027777790670,-991.855546207264978875,,240.000000000000000000
2025-12-31,9,2025-12-31T04:00:00Z,2026-01-01T04:44:28Z,51.090000000000003411,51.090000000000003411,False,N,0.000000000000000000,-629.032940682527623721,0.00,0.00,51.090000000000003411,1.000000000000000000,206.352243680555545779,-1075.482940682527669196,0.000000000000000000,240.000000000000000000,206.352243680555545779,-1074.482940682527669196,,240.000000000000000000
2025-12-31,10,2025-12-31T04:30:00Z,2026-01-01T05:14:31Z,53.064889527155088444,53.064889527155088444,False,N,0.000000000000000000,-584.176909087161902789,0.00,0.00,53.200800000000000978,1.000000000000000000,237.908336249999990741,-1062.075096031606335600,0.000000000000000000,240.000000000000000000,237.908336249999990741,-1061.075096031606335600,,240.000000000000000000
2025-12-31,11,2025-12-31T05:00:00Z,2026-01-01T05:44:35Z,64.049999999999997158,64.049999999999997158,False,N,0.000000000000000000,-452.414610606784492575,0.00,0.00,64.049999999999997158,1.000000000000000000,234.525001111111123464,-926.856277273451155452,0.000000000000000000,240.000000000000000000,234.525001111111123464,-925.856277273451155452,,240.000000000000000000
2025-12-31,12,2025-12-31T05:30:00Z,2026-01-01T06:15:03Z,51.000000000000000000,51.000000000000000000,False,N,0.000000000000000000,-376.647904761904783300,0.00,0.00,51.000000000000000000,1.000000000000000000,270.679750000000012733,-887.376654761904774205,0.000000000000000000,240.000000000000000000,270.679750000000012733,-886.376654761904774205,,240.000000000000000000
2025-12-31,13,2025-12-31T06:00:00Z,2026-01-01T06:44:29Z,51.000000000000000000,51.000000000000000000,False,N,0.000000000000000000,-527.168297483012111115,0.00,0.00,51.000000000000000000,1.000000000000000000,507.529480676328489608,-1034.740173992674044712,0.000000000000000000,0.000000000000000000,507.529480676328489608,-1033.740173992674044712,,
2025-12-31,14,2025-12-31T06:30:00Z,2026-01-01T07:14:32Z,90.000000000000000000,90.000000000000000000,False,P,0.000000000000000000,19.001177084831041952,0.00,0.00,,,885.031747946654377301,-865.740777581335123614,0.000000000000000000,0.000000000000000000,884.031747946654377301,-865.740777581335123614,,
2025-12-31,15,2025-12-31T07:00:00Z,2026-01-01T07:44:35Z,64.000002685695491778,64.000002685695491778,False,N,0.000000000000000000,-265.342903229166665824,0.00,0.00,64.001000000000004775,1.000000000000000000,556.427129701743865553,-821.768796770833318988,0.000000000000000000,0.000000000000000000,556.427129701743865553,-820.768796770833318988,,
2025-12-31,16,2025-12-31T07:30:00Z,2026-01-01T08:14:48Z,64.000000000000000000,64.000000000000000000,False,N,0.000000000000000000,-323.636579285714276466,0.00,0.00,64.000000000000000000,1.000000000000000000,635.251107222222231030,-968.669457619047648222,0.000000000000000000,9.823999999999999844,635.251107222222231030,-967.669457619047648222,,9.823999999999999844
2025-12-31,17,2025-12-31T08:00:00Z,2026-01-01T08:44:34Z,75.349999999999994316,75.349999999999994316,False,N,0.000000000000000000,-72.203330456349206656,0.00,0.00,,,677.871490972222204618,-824.216312400793640336,0.000000000000000000,74.034999999999996589,677.871490972222204618,-823.216312400793640336,,74.034999999999996589
2025-12-31,18,2025-12-31T08:30:00Z,2026-01-01T09:14:24Z,82.390000000000000568,82.390000000000000568,False,N,0.000000000000000000,-31.492555555555554747,0.00,0.00,82.390000000000000568,0.000000000000000000,765.702944444444483452,-827.462666666666677884,0.000000000000000000,30.242000000000000881,765.702944444444483452,-826.462666666666677884,,30.242000000000000881
