SettlementDate,SettlementPeriod,StartTime,CreatedDateTime,SystemSellPrice,SystemBuyPrice,BsadDefaulted,PriceDerivationCode,ReserveScarcityPrice,NetImbalanceVolume,SellPriceAdjustment,BuyPriceAdjustment,ReplacementPrice,ReplacementPriceReferenceVolume,TotalAcceptedOfferVolume,TotalAcceptedBidVolume,TotalAdjustmentSellVolume,TotalAdjustmentBuyVolume,TotalSystemTaggedAcceptedOfferVolume,TotalSystemTaggedAcceptedBidVolume,TotalSystemTaggedAdjustmentSellVolume,TotalSystemTaggedAdjustmentBuyVolume
2026-04-29,1,2026-04-28T23:00:00Z,2026-04-29T23:44:39Z,97.861694612093032219,97.861694612093032219,False,P,0.000000000000000000,433.929166666666674246,0.00,0.00,97.681250000000005684,1.000000000000000000,861.659166666666692436,-277.870833333333337123,-150.000000000000000000,0.000000000000000000,860.659166666666692436,-277.870833333333337123,-150.000000000000000000,
2026-04-29,2,2026-04-28T23:30:00Z,2026-04-30T00:15:38Z,106.302280786742272767,106.302280786742272767,False,P,0.000000000000000000,456.743055555555542924,0.00,0.00,105.891333333333335531,1.000000000000000000,927.996717361111109312,-321.364217361111116134,-150.000000000000000000,0.000000000000000000,926.996717361111109312,-321.364217361111116134,-150.000000000000000000,
2026-04-29,3,2026-04-29T00:00:00Z,2026-04-30T00:45:30Z,136.000000000000000000,136.000000000000000000,False,P,0.000000000000000000,791.250761742424288059,0.00,0.00,136.000000000000000000,1.000000000000000000,1023.822338547979825307,-82.756576805555553733,-150.000000000000000000,0.000000000000000000,1022.822338547979825307,-82.756576805555553733,-150.000000000000000000,
2026-04-29,4,2026-04-29T00:30:00Z,2026-04-30T01:14:29Z,110.450000000000002842,110.450000000000002842,False,P,0.000000000000000000,832.770185462791232567,0.00,0.00,110.450000000000002842,1.000000000000000000,983.291603796124491055,-0.317364044784580523,-150.000000000000000000,0.000000000000000000,982.291603796124491055,-0.317364044784580523,-150.000000000000000000,
2026-04-29,5,2026-04-29T01:00:00Z,2026-04-30T01:44:31Z,109.171246361022596716,109.171246361022596716,False,P,0.000000000000000000,1011.654835972222258533,0.00,0.00,109.004249999999998977,1.000000000000000000,1163.948992500000031214,-2.173977638888888730,-150.000000000000000000,0.000000000000000000,1162.948992500000031214,-2.173977638888888730,-150.000000000000000000,
2026-04-29,6,2026-04-29T01:30:00Z,2026-04-30T02:17:01Z,108.150000000000005684,108.150000000000005684,False,P,0.000000000000000000,555.993333333333339397,0.00,0.00,108.150000000000005684,0.000000000000000000,786.558333333333280279,-80.670833333333334281,-150.000000000000000000,0.000000000000000000,785.558333333333280279,-80.670833333333334281,-150.000000000000000000,
2026-04-29,7,2026-04-29T02:00:00Z,2026-04-30T02:44:50Z,99.700000000000002842,99.700000000000002842,False,P,0.000000000000000000,200.422245555555548435,0.00,0.00,99.700000000000002842,0.000000000000000000,785.019424305555503452,-284.736087777777754582,-300.000000000000000000,0.000000000000000000,784.019424305555503452,-284.736087777777754582,-300.000000000000000000,
2026-04-29,8,2026-04-29T02:30:00Z,2026-04-30T03:14:35Z,96.532101982834618070,96.532101982834618070,False,P,0.000000000000000000,96.586441944444445085,0.00,0.00,95.612759840645139775,0.921772222222222215,798.543661111111077844,-401.785330277777802621,-300.000000000000000000,0.000000000000000000,797.543661111111077844,-401.785330277777802621,-300.000000000000000000,
2026-04-29,9,2026-04-29T03:00:00Z,2026-04-30T03:44:31Z,95.019999999999996021,95.019999999999996021,False,P,0.000000000000000000,154.050759305555544643,0.00,0.00,95.019999999999996021,0.000000000000000000,836.157572777777772899,-282.795074027777786796,-400.000000000000000000,0.000000000000000000,835.157572777777772899,-282.795074027777786796,-400.000000000000000000,
2026-04-29,10,2026-04-29T03:30:00Z,2026-04-30T04:14:33Z,95.560000000000002274,95.560000000000002274,False,P,0.000000000000000000,254.430566805555542942,0.00,0.00,95.560000000000002274,0.000000000000000000,842.827766527777725969,-188.652766527777771444,-400.000000000000000000,0.000000000000000000,841.827766527777725969,-188.652766527777771444,-400.000000000000000000,
