SettlementDate,SettlementPeriod,StartTime,CreatedDateTime,SystemSellPrice,SystemBuyPrice,BsadDefaulted,PriceDerivationCode,ReserveScarcityPrice,NetImbalanceVolume,SellPriceAdjustment,BuyPriceAdjustment,ReplacementPrice,ReplacementPriceReferenceVolume,TotalAcceptedOfferVolume,TotalAcceptedBidVolume,TotalAdjustmentSellVolume,TotalAdjustmentBuyVolume,TotalSystemTaggedAcceptedOfferVolume,TotalSystemTaggedAcceptedBidVolume,TotalSystemTaggedAdjustmentSellVolume,TotalSystemTaggedAdjustmentBuyVolume
2025-12-16,1,2025-12-16T00:00:00Z,2025-12-17T00:44:32Z,93.500000000000000000,93.500000000000000000,False,P,0.000000000000000000,24.600003333333333444,0.00,0.00,,,448.000000000000000000,-465.199996666666663714,0.000000000000000000,41.799999999999997158,447.000000000000000000,-465.199996666666663714,,41.799999999999997158
2025-12-16,2,2025-12-16T00:30:00Z,2025-12-17T01:14:27Z,95.000000000000000000,95.000000000000000000,False,P,0.000000000000000000,85.783333333333331439,0.00,0.00,,,448.000000000000000000,-362.491666666666674246,0.000000000000000000,0.000000000000000000,447.000000000000000000,-362.491666666666674246,,
2025-12-16,3,2025-12-16T01:00:00Z,2025-12-17T01:44:27Z,64.099999999999994316,64.099999999999994316,False,N,0.000000000000000000,-60.242207083333333628,0.00,0.00,,,448.083873750000009295,-508.292207083333323681,0.000000000000000000,0.000000000000000000,448.083873750000009295,-507.292207083333323681,,
2025-12-16,4,2025-12-16T01:30:00Z,2025-12-17T02:15:51Z,75.790000000000006253,75.790000000000006253,False,N,0.000000000000000000,-8.089015151515152269,0.00,0.00,,,470.147056249999991451,-520.669405082070738899,0.000000000000000000,42.500000000000000000,470.147056249999991451,-519.669405082070738899,,42.500000000000000000
2025-12-16,5,2025-12-16T02:00:00Z,2025-12-17T02:44:40Z,100.000000000000000000,100.000000000000000000,False,P,0.000000000000000000,187.916666666666657193,0.00,0.00,,,458.833333333333314386,-271.083333333333314386,0.000000000000000000,0.000000000000000000,457.833333333333314386,-271.083333333333314386,,
2025-12-16,6,2025-12-16T02:30:00Z,2025-12-17T03:14:48Z,100.000000000000000000,100.000000000000000000,False,P,0.000000000000000000,131.266313749999994798,0.00,0.00,,,492.628118055555546562,-361.417290416666673991,0.000000000000000000,0.000000000000000000,491.628118055555546562,-361.417290416666673991,,
2025-12-16,7,2025-12-16T03:00:00Z,2025-12-17T03:44:40Z,64.090000000000003411,64.090000000000003411,False,N,0.000000000000000000,-54.727182539682537765,0.00,0.00,,,448.000000000000000000,-502.743849206349182168,0.000000000000000000,0.000000000000000000,448.000000000000000000,-501.743849206349182168,,
2025-12-16,8,2025-12-16T03:30:00Z,2025-12-17T04:14:47Z,62.450000000000002842,62.450000000000002842,False,N,0.000000000000000000,-37.312882051656920623,0.00,0.00,,,474.600000124269001844,-512.156482884990282400,0.000000000000000000,0.000000000000000000,474.600000124269001844,-511.156482884990225557,,
2025-12-16,9,2025-12-16T04:00:00Z,2025-12-17T04:44:34Z,62.450000000000002842,62.450000000000002842,False,N,0.000000000000000000,-171.721182407407411574,0.00,0.00,,,448.021064583333327391,-643.721182407407354731,0.000000000000000000,24.000000000000000000,448.021064583333327391,-642.721182407407354731,,24.000000000000000000
2025-12-16,10,2025-12-16T04:30:00Z,2025-12-17T05:14:31Z,62.549999999999997158,62.549999999999997158,False,N,0.000000000000000000,-81.262457317064658469,0.00,0.00,,,452.141901500665198910,-533.398102478354985578,0.000000000000000000,0.000000000000000000,452.141901500665198910,-532.398102478354985578,,
2025-12-16,11,2025-12-16T05:00:00Z,2025-12-17T05:44:29Z,100.000000000000000000,100.000000000000000000,False,P,0.000000000000000000,29.758469351405761216,0.00,0.00,,,469.939730867308867346,-440.172175809884549835,0.000000000000000000,0.000000000000000000,468.939730867308867346,-440.172175809884549835,,
2025-12-16,12,2025-12-16T05:30:00Z,2025-12-17T06:14:33Z,100.000000000000000000,100.000000000000000000,False,P,0.000000000000000000,46.497998415318100740,0.00,0.00,,,463.590883494623653860,-417.042889245972219214,0.000000000000000000,0.000000000000000000,462.590883494623653860,-417.042889245972219214,,
2025-12-16,13,2025-12-16T06:00:00Z,2025-12-17T06:44:29Z,100.000000000000000000,100.000000000000000000,False,P,0.000000000000000000,17.191061827956989561,0.00,0.00,,,325.305645161290328815,-308.114583333333314386,0.000000000000000000,0.000000000000000000,324.305645161290328815,-308.114583333333314386,,
2025-12-16,14,2025-12-16T06:30:00Z,2025-12-17T07:14:26Z,62.570116189063774925,62.570116189063774925,False,N,0.000000000000000000,-117.352982456140352951,0.00,0.00,62.590208333333336554,1.000000000000000000,106.997017543859655575,-262.850000000000022737,0.000000000000000000,38.399999999999998579,106.997017543859655575,-261.850000000000022737,,38.399999999999998579
2025-12-16,15,2025-12-16T07:00:00Z,2025-12-17T07:44:26Z,96.299999999999997158,96.299999999999997158,False,P,0.000000000000000000,116.715277777777771462,0.00,0.00,,,205.069999999999993179,-338.439722222222201253,0.000000000000000000,250.000000000000000000,205.069999999999993179,-338.439722222222201253,,249.000000000000000000
2025-12-16,16,2025-12-16T07:30:00Z,2025-12-17T08:14:24Z,97.629999999999995453,97.629999999999995453,False,P,0.000000000000000000,222.544072638888877691,0.00,0.00,,,294.615351111111124283,-341.363962916666650926,0.000000000000000000,269.293999999999982720,294.615351111111124283,-341.363962916666650926,,268.293999999999982720
2025-12-16,17,2025-12-16T08:00:00Z,2025-12-17T08:44:30Z,80.689999999999997726,80.689999999999997726,False,N,0.000000000000000000,-12.213141388888889338,0.00,0.00,,,307.508333333333325754,-359.348613194444453711,0.000000000000000000,39.848999999999996646,307.508333333333325754,-358.348613194444453711,,39.848999999999996646
2025-12-16,18,2025-12-16T08:30:00Z,2025-12-17T09:14:22Z,88.459999999999993747,88.459999999999993747,False,N,0.000000000000000000,-29.939801321548820567,0.00,0.00,,,285.069062499999972715,-318.936467988215497371,0.000000000000000000,3.654999999999999805,285.069062499999972715,-317.936467988215497371,,3.654999999999999805
2025-12-16,19,2025-12-16T09:00:00Z,2025-12-17T09:44:26Z,63.200000000000002842,63.200000000000002842,False,N,0.000000000000000000,-302.094599953703720985,0.00,0.00,,,323.753428571428571558,-700.806599953703653227,0.000000000000000000,74.962000000000003297,323.753428571428571558,-699.806599953703653227,,74.962000000000003297
2025-12-16,20,2025-12-16T09:30:00Z,2025-12-17T10:14:37Z,64.099999999999994316,64.099999999999994316,False,N,0.000000000000000000,-253.008422008547000814,0.00,0.00,,,288.750000000000000000,-550.663755341880346350,0.000000000000000000,8.672000000000000597,288.750000000000000000,-549.663755341880346350,,8.672000000000000597
2025-12-16,21,2025-12-16T10:00:00Z,2025-12-17T10:44:32Z,64.200000000000002842,64.200000000000002842,False,N,0.000000000000000000,-672.531025790598278036,0.00,0.00,,,285.667113472222240489,-958.278820512820516342,0.000000000000000000,0.000000000000000000,285.667113472222240489,-957.278820512820516342,,
2025-12-16,22,2025-12-16T10:30:00Z,2025-12-17T11:14:29Z,64.099999999999994316,64.099999999999994316,False,N,0.000000000000000000,-882.171669999999949141,0.00,0.00,,,299.591663750000009259,-1221.275000416666671299,0.000000000000000000,39.545000000000001705,299.591663750000009259,-1220.275000416666671299,,39.545000000000001705
2025-12-16,23,2025-12-16T11:00:00Z,2025-12-17T11:44:36Z,64.109999999999999432,64.109999999999999432,False,N,0.000000000000000000,-831.120744538690473746,0.00,0.00,,,291.053749999999979536,-1132.760023566468362333,0.000000000000000000,10.022000000000000242,291.053749999999979536,-1131.760023566468362333,,10.022000000000000242
2025-12-16,24,2025-12-16T11:30:00Z,2025-12-17T12:14:44Z,64.200000000000002842,64.200000000000002842,False,N,0.000000000000000000,-867.039999999999963620,0.00,0.00,,,285.683333333333337123,-1152.990000000000009095,0.000000000000000000,0.000000000000000000,285.683333333333337123,-1151.990000000000009095,,
